customer_id,age,tenure_months,monthly_charge,state,plan,signup_date,support_tickets,churned,last_payment,data_source,cancellation_reason,notes
C02575,40,15,61.83,WA,pro,2022-03-28,0,1,$76.19,crm_export,moved,note-2575
C02576,36,-1,78.46,WA,basic,2021-04-30,0,0,$63.93,crm_export,,note-2576
C02577,999,41,106.74,FL,basic,2022-09-12,2,0,$47.45,crm_export,,note-2577
C02578,82,74,,WA,basic,2022-11-13,1,0,$81.78,crm_export,,note-2578
C02579,56,83,53.91,TX,basic,2020-12-18,0,1,$90.00,crm_export,price,note-2579
C02580,43,1,,FL,basic,2023-04-18,0,0,$67.95,crm_export,,note-2580
C02581,48,26,78.77,CA,basic,2021-02-10,0,0,$74.19,crm_export,,note-2581
C02582,37,82,66.14,NY,basic,2023-10-08,1,0,$50.65,crm_export,,note-2582
C02583,62,38,96.23,CA,pro,2023-04-06,3,0,$59.55,crm_export,,note-2583
C02584,41,1,50.02,WA,enterprise,2020-01-26,1,0,$60.37,crm_export,,note-2584
C02585,55,2,73.0,FL,basic,2021-07-11,0,0,$81.17,crm_export,,note-2585
C02586,42,99,81.13,WA,basic,2021-06-27,1,1,$75.12,crm_export,moved,note-2586
C02587,39,18,59.99,TX,basic,2023-02-25,2,0,$63.41,crm_export,,note-2587
C02588,83,12,90.99,TX,basic,2022-10-11,1,0,$62.61,crm_export,,note-2588
C02589,41,67,,FL,basic,2020-03-11,2,0,$30.64,crm_export,,note-2589
C02590,999,14,89.72,TX,pro,2023-03-22,1,0,$102.12,crm_export,,note-2590
C02591,43,78,,NY,pro,2020-11-01,1,0,$28.29,crm_export,,note-2591
C02592,53,65,,NY,basic,2021-06-01,1,0,$78.44,crm_export,,note-2592
C02593,24,77,54.19,TX,pro,2020-08-26,1,0,$70.75,crm_export,,note-2593
C02594,38,58,54.23,CA,pro,2020-08-08,2,0,$64.69,crm_export,,note-2594
C02595,29,93,100.61,CA,pro,2022-01-07,0,0,$69.84,crm_export,,note-2595
C02596,51,77,85.89,CA,basic,2020-04-28,3,0,$56.74,crm_export,,note-2596
C02597,66,49,44.43,CA,pro,2020-04-22,3,0,$83.06,crm_export,,note-2597
C02598,82,1,74.52,CA,pro,2023-01-05,0,0,$43.73,crm_export,,note-2598
C02599,44,32,10.66,CA,basic,2021-04-26,4,0,$76.56,crm_export,,note-2599
C02600,75,15,55.65,CA,pro,2022-06-26,4,1,$56.44,crm_export,moved,note-2600
C02601,32,1,94.03,WA,pro,2023-10-12,0,0,$61.46,crm_export,,note-2601
C02602,70,32,,CA,basic,2020-03-12,2,0,$62.00,crm_export,,note-2602
C02603,55,24,72.95,TX,basic,2023-01-16,2,1,$66.69,crm_export,moved,note-2603
C02604,68,9,,CA,basic,2020-06-02,4,0,$80.04,crm_export,,note-2604
C02605,68,37,,WA,pro,2022-11-30,0,0,$69.28,crm_export,,note-2605
C02606,53,60,78.46,NY,basic,2021-03-04,2,0,$88.66,crm_export,,note-2606
C02607,35,21,81.63,FL,basic,2020-07-08,1,0,$90.90,crm_export,,note-2607
C02608,53,32,94.06,N.Y.,basic,2020-11-16,0,0,$76.18,crm_export,,note-2608
C02609,73,2,64.74,FL,pro,2021-05-25,2,0,$83.65,crm_export,,note-2609
C02610,83,6,65.86,FL,pro,2022-10-18,0,1,$110.50,crm_export,service,note-2610
C02611,80,18,36.7,TX,basic,2022-08-10,2,0,$41.73,crm_export,,note-2611
C02612,30,54,,FL,basic,2022-10-17,2,0,$91.52,crm_export,,note-2612
C02613,58,79,38.46,WA,basic,2020-01-31,2,0,$100.90,crm_export,,note-2613
C02614,25,-1,23.8,NY,basic,2023-09-27,0,0,$78.67,crm_export,,note-2614
C02615,999,75,42.87,WA,pro,2021-08-30,0,0,$108.08,crm_export,,note-2615
C02616,84,74,107.72,WA,basic,2020-06-04,5,1,$105.48,crm_export,service,note-2616
C02617,21,112,63.24,FL,pro,2023-07-24,0,0,$63.26,crm_export,,note-2617
C02618,61,30,75.5,WA,pro,2023-01-14,2,0,$64.79,crm_export,,note-2618
C02619,81,95,57.16,CA,pro,2020-04-25,1,0,$80.61,crm_export,,note-2619
C02620,74,112,25.24,TX,basic,2021-09-03,1,0,$57.52,crm_export,,note-2620
C02621,44,-1,93.4,FL,basic,2023-06-22,2,0,$124.22,crm_export,,note-2621
C02622,24,100,15.7,WA,basic,2022-08-13,1,0,$85.78,crm_export,,note-2622
C02623,999,16,56.13,CA,enterprise,2020-09-29,1,0,$70.93,crm_export,,note-2623
C02624,79,105,68.63,WA,pro,2022-09-07,2,0,$41.80,crm_export,,note-2624
C02625,56,67,75.76,CA,pro,2020-09-21,0,0,$75.04,crm_export,,note-2625
C02626,83,26,51.84,NY,pro,2021-05-07,3,0,$46.29,crm_export,,note-2626
C02627,18,7,24.05,FL,basic,2020-09-30,1,0,$85.20,crm_export,,note-2627
C02628,59,86,49.97,NY,pro,2022-08-28,0,1,$19.96,crm_export,price,note-2628
C02629,20,51,51.28,WA,pro,2023-07-27,1,1,$97.67,crm_export,service,note-2629
C02630,80,37,50.67,calif.,basic,2020-03-03,2,0,$61.52,crm_export,,note-2630
C02631,63,46,94.25,CA,enterprise,2022-04-25,2,0,$36.17,crm_export,,note-2631
C02632,79,118,39.66,NY,pro,2020-12-13,2,0,$69.67,crm_export,,note-2632
C02633,55,51,77.52,CA,enterprise,2022-11-17,1,0,$70.34,crm_export,,note-2633
C02634,23,9,73.96,FL,pro,2020-07-14,0,0,$68.71,crm_export,,note-2634
C02635,19,33,94.01,WA,basic,2021-05-27,2,0,$97.59,crm_export,,note-2635
C02636,40,17,66.67,FL,basic,2020-10-15,1,0,$77.62,crm_export,,note-2636
C02637,67,82,89.78,CA,basic,2023-05-07,3,0,$85.92,crm_export,,note-2637
C02638,28,96,65.69,CA,pro,2020-04-25,0,0,$65.03,crm_export,,note-2638
C02639,75,100,80.86,CA,basic,2022-03-25,2,0,$78.54,crm_export,,note-2639
C02640,34,75,32.43,TX,pro,2020-06-17,1,0,$43.83,crm_export,,note-2640
C02641,51,92,4.04,FL,basic,2022-04-19,0,0,$75.16,crm_export,,note-2641
C02642,31,50,,CA,basic,2022-12-11,2,0,$54.84,crm_export,,note-2642
C02643,49,75,80.78,WA,basic,2022-11-19,4,0,$96.39,crm_export,,note-2643
C02644,48,12,81.89,NY,pro,2020-02-16,1,0,$71.51,crm_export,,note-2644
C02645,18,64,56.88,TX,basic,2022-12-19,1,0,$83.26,crm_export,,note-2645
C02646,56,66,107.24,FL,basic,2021-02-19,0,0,$75.25,crm_export,,note-2646
C02647,70,3,58.5,ny,basic,2022-08-12,2,0,$106.13,crm_export,,note-2647
C02648,80,-1,80.52,N.Y.,basic,2023-09-11,1,0,$38.79,crm_export,,note-2648
C02649,40,86,84.87,NY,enterprise,2020-06-15,0,1,$67.72,crm_export,service,note-2649
C02650,76,44,112.97,TX,basic,2021-05-22,0,0,$50.80,crm_export,,note-2650
C02651,76,65,62.07,NY,basic,2023-04-28,3,0,$29.01,crm_export,,note-2651
C02652,84,34,53.67,NY,basic,2020-07-17,1,0,$49.50,crm_export,,note-2652
C02653,42,32,32.55,FL,basic,2020-12-31,0,0,$93.44,crm_export,,note-2653
C02654,75,15,108.81,WA,basic,2022-02-07,1,1,$69.40,crm_export,moved,note-2654
C02655,55,39,80.54,WA,basic,2023-10-26,1,0,$65.60,crm_export,,note-2655
C02656,21,96,81.33,New York,basic,2021-02-16,1,0,$85.47,crm_export,,note-2656
C02657,36,112,147.92,NY,basic,2021-06-23,2,0,$72.31,crm_export,,note-2657
C02658,63,76,78.13,CA,basic,2023-01-19,0,0,$82.27,crm_export,,note-2658
C02659,28,74,37.44,NY,pro,2020-06-16,1,0,$76.46,crm_export,,note-2659
C02660,47,73,65.1,TX,basic,2021-04-03,0,0,$80.85,crm_export,,note-2660
C02661,69,57,45.63,NY,pro,2021-03-18,1,0,$61.01,crm_export,,note-2661
C02662,28,50,60.1,FL,pro,2021-07-15,0,0,$90.94,crm_export,,note-2662
C02663,51,74,59.94,CA,pro,2022-03-13,1,0,$45.76,crm_export,,note-2663
C02664,32,94,55.32,TX,basic,2020-11-06,1,0,$68.28,crm_export,,note-2664
C02665,53,49,35.17,NY,pro,2021-07-02,1,0,$91.94,crm_export,,note-2665
C02666,34,67,109.81,TX,pro,2023-07-07,1,0,$66.92,crm_export,,note-2666
C02667,82,56,77.47,CA,enterprise,2023-03-06,2,0,$61.38,crm_export,,note-2667
C02668,23,34,,TX,pro,2023-08-31,0,0,$115.77,crm_export,,note-2668
C02669,82,34,88.94,FL,basic,2022-08-13,1,1,$98.37,crm_export,moved,note-2669
C02670,71,9,81.78,WA,enterprise,2022-03-26,1,0,$72.83,crm_export,,note-2670
C02671,75,52,76.89,NY,pro,2020-10-25,0,1,$50.59,crm_export,moved,note-2671
C02672,75,85,87.12,TX,basic,2020-08-10,0,0,$29.30,crm_export,,note-2672
C02673,30,82,73.35,FL,basic,2022-01-24,3,1,$84.17,crm_export,price,note-2673
C02674,80,118,86.76,TX,enterprise,2021-07-20,1,0,$95.32,crm_export,,note-2674
C02675,57,4,88.83,TX,basic,2023-01-07,2,0,$77.92,crm_export,,note-2675
C02676,82,91,74.07,NY,pro,2020-01-14,0,0,$35.79,crm_export,,note-2676
C02677,76,95,64.49,WA,basic,2023-06-01,0,0,$73.21,crm_export,,note-2677
C02678,56,52,108.26,FL,pro,2020-08-26,2,1,$60.26,crm_export,moved,note-2678
C02679,43,33,58.05,WA,basic,2021-07-06,3,1,$73.23,crm_export,price,note-2679
C02680,25,42,79.78,FL,pro,2021-05-13,0,0,$108.87,crm_export,,note-2680
C02681,24,81,80.35,calif.,basic,2023-07-18,1,0,$85.79,crm_export,,note-2681
C02682,44,103,54.76,N.Y.,enterprise,2022-10-05,0,0,$81.52,crm_export,,note-2682
C02683,72,77,49.8,CA,basic,2020-02-20,0,0,$69.09,crm_export,,note-2683
C02684,51,61,61.15,FL,basic,2023-04-09,1,0,$78.29,crm_export,,note-2684
C02685,50,78,57.69,FL,basic,2022-08-05,2,0,$55.54,crm_export,,note-2685
C02686,34,8,33.55,NY,basic,2020-04-05,5,0,$81.10,crm_export,,note-2686
C02687,55,-1,53.71,CA,enterprise,2022-12-30,0,1,$66.13,crm_export,moved,note-2687
C02688,60,5,76.66,WA,basic,2020-02-17,3,0,$53.55,crm_export,,note-2688
C02689,83,115,101.65,NY,basic,2021-08-18,1,0,$86.30,crm_export,,note-2689
C02690,66,106,83.86,TX,pro,2020-08-14,1,0,$25.37,crm_export,,note-2690
C02691,999,61,5.01,CA,basic,2020-01-16,2,0,$59.11,crm_export,,note-2691
C02692,78,44,86.03,CA,basic,2022-02-22,1,0,$82.27,crm_export,,note-2692
C02693,46,87,56.05,WA,pro,2022-08-19,1,0,$94.49,crm_export,,note-2693
C02694,80,76,81.33,FL,basic,2021-11-02,0,0,$79.43,crm_export,,note-2694
C02695,42,84,69.65,CA,pro,2021-04-24,1,0,$56.56,crm_export,,note-2695
C02696,26,61,65.18,CA,pro,2021-12-19,2,0,$68.98,crm_export,,note-2696
C02697,45,28,67.44,TX,basic,2020-07-31,1,1,$75.83,crm_export,service,note-2697
C02698,26,8,69.44,New York,basic,2020-03-10,3,0,$101.21,crm_export,,note-2698
C02699,25,33,103.61,TX,pro,2020-08-07,3,0,$88.41,crm_export,,note-2699
C02700,77,63,69.51,WA,basic,2020-03-16,1,0,$88.56,crm_export,,note-2700
C02701,71,50,97.14,FL,pro,2022-12-12,1,0,$71.31,crm_export,,note-2701
C02702,32,60,,FL,basic,2022-05-02,1,0,$48.58,crm_export,,note-2702
C02703,74,33,86.68,NY,basic,2020-09-19,0,0,$41.88,crm_export,,note-2703
C02704,22,112,25.33,FL,pro,2022-03-08,1,0,$63.97,crm_export,,note-2704
C02705,37,44,97.92,WA,basic,2021-11-08,1,0,$83.99,crm_export,,note-2705
C02706,65,101,58.55,CA,basic,2020-06-04,0,0,$59.96,crm_export,,note-2706
C02707,38,46,87.89,FL,basic,2023-09-20,0,1,$81.44,crm_export,price,note-2707
C02708,66,53,,WA,pro,2023-08-05,0,0,$54.11,crm_export,,note-2708
C02709,76,72,40.37,TX,pro,2022-11-28,1,0,$57.19,crm_export,,note-2709
C02710,22,31,119.41,FL,basic,2023-02-06,2,0,$98.16,crm_export,,note-2710
C02711,19,26,46.08,NY,basic,2022-02-05,0,0,$85.34,crm_export,,note-2711
C02712,80,45,98.65,CA,enterprise,2023-01-30,1,0,$63.87,crm_export,,note-2712
C02713,52,96,,WA,basic,2022-01-09,2,0,$53.39,crm_export,,note-2713
C02714,51,17,59.5,NY,basic,2020-08-20,0,0,$88.98,crm_export,,note-2714
C02715,49,52,68.88,FL,basic,2020-08-22,3,0,$87.53,crm_export,,note-2715
C02716,47,80,37.47,NY,basic,2023-04-10,0,0,$82.78,crm_export,,note-2716
C02717,64,84,,NY,basic,2021-09-16,2,0,$66.44,crm_export,,note-2717
C02718,56,52,42.93,FL,pro,2022-10-18,1,0,$48.11,crm_export,,note-2718
C02719,28,9,60.11,NY,pro,2020-07-21,1,0,$69.70,crm_export,,note-2719
C02720,59,1,93.13,WA,basic,2021-09-18,1,1,$98.15,crm_export,service,note-2720
C02721,62,56,76.35,CA,basic,2020-04-27,1,0,$51.82,crm_export,,note-2721
C02722,25,97,,CA,basic,2020-11-05,2,0,$70.95,crm_export,,note-2722
C02723,43,3,91.29,CA,basic,2020-06-01,1,0,$102.72,crm_export,,note-2723
C02724,70,106,69.82,New York,pro,2020-10-18,1,0,$63.92,crm_export,,note-2724
C02725,59,81,56.45,CA,basic,2022-04-29,0,0,$67.45,crm_export,,note-2725
C02726,27,0,88.67,NY,pro,2020-01-08,1,0,$42.99,crm_export,,note-2726
C02727,20,41,65.82,CA,basic,2020-09-27,0,0,$82.46,crm_export,,note-2727
C02728,56,26,40.86,FL,basic,2022-08-25,3,0,$55.19,crm_export,,note-2728
C02729,48,113,116.2,CA,enterprise,2020-07-28,2,0,$38.91,crm_export,,note-2729
C02730,999,66,69.57,WA,basic,2022-02-16,0,0,$50.93,crm_export,,note-2730
C02731,52,38,67.97,WA,basic,2023-04-28,1,0,$74.17,crm_export,,note-2731
C02732,80,33,59.87,FL,basic,2022-12-28,0,0,$38.40,crm_export,,note-2732
C02733,32,67,99.5,FL,enterprise,2020-06-19,0,0,$42.28,crm_export,,note-2733
C02734,47,0,56.88,FL,basic,2020-07-25,2,0,$81.19,crm_export,,note-2734
C02735,27,30,31.38,WA,basic,2022-09-14,1,0,$68.55,crm_export,,note-2735
C02736,56,19,53.03,TX,basic,2021-04-30,0,0,$51.72,crm_export,,note-2736
C02737,30,74,103.17,FL,basic,2021-08-06,0,0,$63.57,crm_export,,note-2737
C02738,999,80,90.8,TX,basic,2021-10-29,0,0,$104.76,crm_export,,note-2738
C02739,41,56,63.62,FL,basic,2022-03-21,1,0,$95.63,crm_export,,note-2739
C02740,30,16,104.33,NY,pro,2021-09-20,2,0,$67.85,crm_export,,note-2740
C02741,24,44,88.7,CA,pro,2020-02-02,3,0,$86.32,crm_export,,note-2741
C02742,52,101,63.34,WA,basic,2020-05-12,1,1,$72.42,crm_export,moved,note-2742
C02743,81,24,65.85,FL,basic,2020-01-01,0,0,$34.52,crm_export,,note-2743
C02744,999,19,78.23,FL,basic,2021-01-05,1,0,$30.94,crm_export,,note-2744
C02745,45,13,49.2,NY,basic,2023-02-18,1,0,$51.81,crm_export,,note-2745
C02746,999,98,,FL,pro,2023-09-22,2,0,$38.48,crm_export,,note-2746
C02747,72,14,77.71,TX,basic,2021-10-27,1,0,$75.43,crm_export,,note-2747
C02748,45,69,27.83,CA,pro,2020-02-08,0,0,$59.00,crm_export,,note-2748
C02749,83,119,65.27,New York,basic,2020-04-09,3,0,$78.51,crm_export,,note-2749
C02750,34,77,62.42,WA,pro,2023-02-15,1,1,$78.81,crm_export,price,note-2750
C02751,23,49,95.7,WA,pro,2021-04-25,0,0,$83.80,crm_export,,note-2751
C02752,57,-1,23.89,TX,pro,2023-05-19,3,0,$51.39,crm_export,,note-2752
C02753,61,-1,60.46,NY,pro,2021-12-09,2,0,$80.31,crm_export,,note-2753
C02754,84,18,57.96,CA,pro,2023-05-15,0,1,$50.89,crm_export,price,note-2754
C02755,76,114,94.0,FL,basic,2020-07-08,1,0,$84.23,crm_export,,note-2755
C02756,77,17,68.91,WA,basic,2023-04-16,0,1,$94.45,crm_export,price,note-2756
C02757,60,2,114.9,CA,basic,2022-02-03,1,0,$84.46,crm_export,,note-2757
C02758,42,97,86.56,FL,pro,2021-09-04,3,0,$66.46,crm_export,,note-2758
C02759,999,-1,59.74,CA,basic,2022-01-10,0,0,$81.34,crm_export,,note-2759
C02760,26,42,75.99,FL,enterprise,2021-04-03,1,0,$39.33,crm_export,,note-2760
C02761,46,86,61.15,CA,basic,2022-04-23,2,0,$34.83,crm_export,,note-2761
C02762,42,62,91.48,WA,pro,2022-12-14,0,0,$79.34,crm_export,,note-2762
C02763,20,-1,36.7,CA,basic,2023-02-08,0,0,$96.15,crm_export,,note-2763
C02764,31,56,,TX,enterprise,2023-10-01,1,0,$45.37,crm_export,,note-2764
C02765,53,85,81.39,FL,basic,2021-07-31,1,0,$70.30,crm_export,,note-2765
C02766,42,105,100.64,WA,basic,2022-12-12,0,0,$78.78,crm_export,,note-2766
C02767,84,55,14.95,NY,pro,2023-05-28,2,0,$57.71,crm_export,,note-2767
C02768,50,34,104.36,WA,basic,2020-01-25,0,0,$63.21,crm_export,,note-2768
C02769,82,116,66.5,CA,basic,2021-10-26,0,0,$82.26,crm_export,,note-2769
C02770,62,27,22.9,TX,pro,2022-09-08,2,1,$72.16,crm_export,price,note-2770
C02771,20,4,-5.04,WA,pro,2021-10-02,2,0,$72.25,crm_export,,note-2771
C02772,31,69,31.77,NY,basic,2020-05-20,0,0,$50.35,crm_export,,note-2772
C02773,65,118,69.51,TX,basic,2022-07-06,1,0,$69.38,crm_export,,note-2773
C02774,54,10,68.35,TX,basic,2021-07-22,0,0,$62.04,crm_export,,note-2774
C02775,38,101,,NY,basic,2022-05-14,4,0,$63.11,crm_export,,note-2775
C02776,52,99,56.26,FL,pro,2020-01-02,2,0,$59.17,crm_export,,note-2776
C02777,78,111,42.3,calif.,basic,2020-01-17,4,0,$69.45,crm_export,,note-2777
C02778,44,50,59.67,FL,basic,2022-04-24,2,0,$52.63,crm_export,,note-2778
C02779,21,30,70.84,TX,basic,2023-10-07,2,0,$70.24,crm_export,,note-2779
C02780,999,61,,WA,pro,2022-06-14,1,0,$62.70,crm_export,,note-2780
C02781,80,17,50.27,TX,basic,2023-08-12,0,0,$51.36,crm_export,,note-2781
C02782,69,101,92.54,FL,basic,2023-04-01,0,0,$31.03,crm_export,,note-2782
C02783,74,79,54.47,FL,enterprise,2021-01-28,1,0,$88.95,crm_export,,note-2783
C02784,79,57,48.26,WA,pro,2020-05-23,2,0,$84.93,crm_export,,note-2784
C02785,25,61,56.44,WA,basic,2022-02-21,2,0,$53.90,crm_export,,note-2785
C02786,36,85,96.87,NY,enterprise,2022-05-18,1,0,$83.63,crm_export,,note-2786
C02787,22,62,66.68,NY,basic,2022-12-14,1,0,$49.50,crm_export,,note-2787
C02788,18,100,52.64,NY,basic,2021-12-30,3,0,$63.86,crm_export,,note-2788
C02789,73,110,93.15,TX,basic,2023-07-12,1,0,$59.39,crm_export,,note-2789
C02790,80,113,123.57,TX,basic,2023-03-27,1,0,$64.45,crm_export,,note-2790
C02791,28,74,75.24,CA,pro,2022-03-31,1,0,$82.92,crm_export,,note-2791
C02792,66,89,100.85,WA,basic,2022-02-10,2,0,$61.96,crm_export,,note-2792
C02793,53,37,95.9,calif.,pro,2020-01-27,0,0,$63.21,crm_export,,note-2793
C02794,22,4,54.86,FL,basic,2022-12-29,2,0,$84.86,crm_export,,note-2794
C02795,79,48,,NY,basic,2022-08-10,0,0,$71.23,crm_export,,note-2795
C02796,76,104,37.94,WA,basic,2023-06-08,3,1,$58.16,crm_export,moved,note-2796
C02797,56,16,64.88,NY,basic,2020-05-10,1,0,$74.81,crm_export,,note-2797
C02798,65,65,54.35,NY,enterprise,2020-07-23,1,0,$89.85,crm_export,,note-2798
C02799,44,23,59.93,WA,pro,2022-07-28,1,0,$91.12,crm_export,,note-2799
C02800,71,51,51.25,WA,pro,2021-11-15,1,0,$43.51,crm_export,,note-2800
C02801,47,17,,TX,pro,2022-04-02,0,0,$44.51,crm_export,,note-2801
C02802,84,88,83.31,CA,basic,2021-08-31,1,1,$89.98,crm_export,moved,note-2802
C02803,22,-1,67.01,CA,basic,2022-06-15,0,0,$64.25,crm_export,,note-2803
C02804,29,91,23.39,WA,basic,2022-07-10,2,0,$26.00,crm_export,,note-2804
C02805,999,84,51.35,NY,pro,2020-09-21,1,0,$55.40,crm_export,,note-2805
C02806,37,28,32.02,FL,basic,2022-11-30,1,0,$61.22,crm_export,,note-2806
C02807,38,63,76.1,NY,basic,2021-11-22,1,0,$63.75,crm_export,,note-2807
C02808,71,12,,TX,pro,2022-03-16,3,0,$85.30,crm_export,,note-2808
C02809,30,44,76.41,WA,basic,2022-05-15,1,1,$51.42,crm_export,moved,note-2809
C02810,52,60,50.31,TX,basic,2022-11-08,1,0,$88.71,crm_export,,note-2810
C02811,37,80,76.17,TX,basic,2021-02-24,0,0,$75.70,crm_export,,note-2811
C02812,31,11,58.25,New York,basic,2020-01-10,1,0,$44.27,crm_export,,note-2812
C02813,82,97,41.54,New York,basic,2020-09-11,0,0,$63.61,crm_export,,note-2813
C02814,31,55,88.55,TX,pro,2023-09-14,2,1,$79.89,crm_export,service,note-2814
C02815,24,-1,90.45,TX,pro,2020-11-07,1,0,$70.79,crm_export,,note-2815
C02816,63,63,93.72,CA,basic,2020-12-15,2,0,$77.58,crm_export,,note-2816
C02817,76,65,54.79,TX,pro,2023-04-16,2,0,$58.25,crm_export,,note-2817
C02818,26,83,99.48,FL,pro,2020-11-26,3,0,$81.10,crm_export,,note-2818
C02819,65,98,57.66,CA,pro,2021-10-12,1,0,$62.03,crm_export,,note-2819
C02820,54,18,86.34,WA,enterprise,2021-06-02,1,0,$120.92,crm_export,,note-2820
C02821,73,61,57.23,WA,pro,2022-07-14,1,0,$43.61,crm_export,,note-2821
C02822,26,3,64.4,FL,basic,2022-04-12,3,0,$123.96,crm_export,,note-2822
C02823,83,56,9.47,CA,basic,2021-12-21,1,0,$50.98,crm_export,,note-2823
C02824,59,97,62.45,TX,basic,2021-12-03,1,0,$95.42,crm_export,,note-2824
C02825,74,103,,WA,basic,2023-03-13,2,0,$86.55,crm_export,,note-2825
C02826,42,34,59.75,CA,enterprise,2022-03-25,0,0,$51.81,crm_export,,note-2826
C02827,81,46,113.9,FL,pro,2021-12-12,1,0,$81.99,crm_export,,note-2827
C02828,59,66,40.94,WA,basic,2023-05-27,1,0,$60.08,crm_export,,note-2828
C02829,26,47,55.91,CA,enterprise,2020-05-10,1,0,$75.50,crm_export,,note-2829
C02830,999,21,47.38,NY,pro,2023-03-12,0,0,$72.96,crm_export,,note-2830
C02831,71,36,55.91,FL,basic,2020-10-04,0,1,$63.01,crm_export,moved,note-2831
C02832,999,48,95.79,N.Y.,enterprise,2021-04-09,3,0,$61.35,crm_export,,note-2832
C02833,54,62,106.95,FL,basic,2020-01-19,0,0,$76.82,crm_export,,note-2833
C02834,44,110,52.48,TX,basic,2022-03-10,0,0,$51.92,crm_export,,note-2834
C02835,54,65,51.92,FL,basic,2023-03-10,1,0,$52.68,crm_export,,note-2835
C02836,82,46,,TX,enterprise,2021-06-18,0,0,$89.10,crm_export,,note-2836
C02837,999,79,102.66,TX,basic,2022-07-17,1,0,$78.57,crm_export,,note-2837
C02838,32,92,98.03,FL,basic,2021-07-04,2,0,$43.87,crm_export,,note-2838
C02839,999,51,67.35,CA,pro,2022-11-28,1,0,$49.93,crm_export,,note-2839
C02840,47,58,,NY,pro,2023-10-30,1,0,$27.27,crm_export,,note-2840
C02841,65,26,37.33,CA,basic,2022-09-28,1,0,$88.19,crm_export,,note-2841
C02842,999,103,74.27,FL,basic,2021-04-21,2,0,$83.77,crm_export,,note-2842
C02843,50,104,83.73,FL,enterprise,2023-02-28,0,0,$48.22,crm_export,,note-2843
C02844,48,20,18.35,CA,pro,2020-02-23,0,0,$82.99,crm_export,,note-2844
C02845,48,41,,CA,basic,2023-10-13,0,0,$109.71,crm_export,,note-2845
C02846,999,32,110.46,NY,basic,2023-03-21,2,0,$39.21,crm_export,,note-2846
C02847,43,110,,NY,basic,2022-07-03,0,0,$57.70,crm_export,,note-2847
C02848,36,7,107.24,TX,pro,2022-05-19,2,0,$38.78,crm_export,,note-2848
C02849,42,24,86.23,TX,basic,2020-12-19,2,0,$88.97,crm_export,,note-2849
C02850,31,37,42.89,NY,pro,2021-08-26,5,0,$68.08,crm_export,,note-2850
C02851,44,67,62.68,CA,basic,2020-05-21,2,0,$62.04,crm_export,,note-2851
C02852,25,29,66.78,FL,pro,2021-04-19,3,0,$74.55,crm_export,,note-2852
C02853,24,64,46.19,FL,basic,2022-04-05,3,0,$58.86,crm_export,,note-2853
C02854,999,89,45.75,FL,pro,2021-05-22,0,1,$61.97,crm_export,moved,note-2854
C02855,23,99,107.67,WA,basic,2022-12-15,0,1,$75.50,crm_export,moved,note-2855
C02856,56,11,45.57,WA,basic,2023-04-09,0,0,$57.80,crm_export,,note-2856
C02857,70,16,96.96,WA,basic,2022-02-25,0,0,$60.62,crm_export,,note-2857
C02858,66,11,59.09,FL,basic,2021-04-22,1,0,$66.87,crm_export,,note-2858
C02859,47,-1,69.36,CA,basic,2021-02-28,2,0,$71.83,crm_export,,note-2859
C02860,30,78,84.05,NY,pro,2022-02-04,1,0,$82.03,crm_export,,note-2860
C02861,80,63,55.04,N.Y.,pro,2022-10-04,2,0,$81.66,crm_export,,note-2861
C02862,73,94,84.2,FL,basic,2020-06-26,1,0,$40.01,crm_export,,note-2862
C02863,59,70,18.84,WA,basic,2021-09-19,1,0,$98.16,crm_export,,note-2863
C02864,23,28,80.99,FL,basic,2021-09-08,1,0,$71.18,crm_export,,note-2864
C02865,20,61,8.29,New York,pro,2021-02-05,1,0,$63.37,crm_export,,note-2865
C02866,39,84,64.33,FL,basic,2020-11-28,0,0,$51.93,crm_export,,note-2866
C02867,28,4,91.36,FL,basic,2023-03-23,1,0,$109.78,crm_export,,note-2867
C02868,75,72,85.56,FL,basic,2021-08-28,3,0,$117.20,crm_export,,note-2868
C02869,31,59,37.54,calif.,basic,2022-03-18,1,0,$107.32,crm_export,,note-2869
C02870,36,8,40.76,FL,basic,2020-02-23,3,0,$72.43,crm_export,,note-2870
C02871,83,31,52.78,NY,basic,2021-01-31,2,0,$76.88,crm_export,,note-2871
C02872,72,53,74.66,NY,basic,2020-11-09,4,0,$99.82,crm_export,,note-2872
C02873,32,41,19.2,NY,pro,2021-04-05,4,1,$65.18,crm_export,moved,note-2873
C02874,43,34,69.67,NY,basic,2023-03-24,3,0,$80.83,crm_export,,note-2874
C02875,52,77,77.79,FL,pro,2022-03-11,2,0,$74.54,crm_export,,note-2875
C02876,62,48,62.92,NY,basic,2023-06-17,1,0,$108.38,crm_export,,note-2876
C02877,80,59,83.13,N.Y.,pro,2021-08-15,3,0,$98.73,crm_export,,note-2877
C02878,76,95,75.59,CA,pro,2022-12-14,2,0,$67.24,crm_export,,note-2878
C02879,83,11,56.46,WA,basic,2020-08-12,0,0,$100.50,crm_export,,note-2879
C02880,999,43,21.6,TX,pro,2023-02-15,4,0,$69.92,crm_export,,note-2880
C02881,33,8,73.34,TX,basic,2022-05-04,0,0,$59.08,crm_export,,note-2881
C02882,55,111,46.17,WA,basic,2020-02-24,1,0,$64.29,crm_export,,note-2882
